region,postcode_sector,year,avg_price,volume,delta
South East,SO20 6,2020,557000,59,0
South East,SO20 8,2020,581000,34,0
South East,SO21 1,2020,439000,97,0
South East,SO21 2,2020,424000,63,0
South East,SO21 3,2020,353000,100,0
South East,SO22 4,2020,300000,138,0
South East,SO22 5,2020,523000,146,0
South East,SO22 6,2020,425000,173,0
South East,SO23 0,2020,273000,78,0
South East,SO23 7,2020,287000,154,0
South East,SO23 8,2020,312000,69,0
South East,SO23 9,2020,508000,71,0
South East,SO24 0,2020,479000,41,0
South East,SO24 9,2020,350000,109,0
South East,SO30 0,2020,201000,125,0
South East,SO30 2,2020,235000,287,0
South East,SO30 3,2020,246000,104,0
South East,SO30 4,2020,227000,95,0
South East,SO31 1,2020,307000,55,0
South East,SO31 4,2020,279000,102,0
South East,SO31 5,2020,236000,103,0
South East,SO31 6,2020,239000,236,0
South East,SO31 7,2020,300000,131,0
South East,SO31 8,2020,256000,132,0
South East,SO31 9,2020,359000,121,0
South East,SO32 1,2020,279000,144,0
South East,SO32 2,2020,385000,188,0
South East,SO32 3,2020,531000,35,0
South East,SO40 2,2020,238000,156,0
South East,SO40 3,2020,200000,128,0
South East,SO40 4,2020,207000,121,0
South East,SO40 7,2020,276000,79,0
South East,SO40 8,2020,180000,171,0
South East,SO40 9,2020,214000,72,0
South East,SO41 0,2020,359000,234,0
South East,SO41 3,2020,481000,68,0
South East,SO41 5,2020,663000,17,0
South East,SO41 6,2020,403000,47,0
South East,SO41 8,2020,354000,95,0
South East,SO41 9,2020,282000,160,0
South East,SO42 7,2020,750000,76,0
South East,SO43 7,2020,387000,52,0
South East,SO45 1,2020,242000,98,0
South East,SO45 2,2020,192000,97,0
South East,SO45 3,2020,207000,65,0
South East,SO45 4,2020,269000,88,0
South East,SO45 5,2020,179000,155,0
South East,SO45 6,2020,252000,74,0
South East,SO50 4,2020,187000,154,0
South East,SO50 5,2020,180000,195,0
South East,SO50 6,2020,243000,106,0
South East,SO50 7,2020,262000,152,0
South East,SO50 8,2020,197000,103,0
South East,SO50 9,2020,218000,102,0
South East,SO51 0,2020,415000,87,0
South East,SO51 5,2020,230000,82,0
South East,SO51 6,2020,440000,43,0
South East,SO51 7,2020,236000,132,0
South East,SO51 8,2020,261000,110,0
South East,SO51 9,2020,489000,25,0
South East,SO52 9,2020,238000,114,0
South East,SO53 1,2020,317000,96,0
South East,SO53 2,2020,254000,139,0
South East,SO53 3,2020,220000,93,0
South East,SO53 4,2020,254000,149,0
South East,SO53 5,2020,312000,73,0
South East,TN1 1,2020,305000,127,0
South East,TN1 2,2020,252000,173,0
South East,TN10 3,2020,285000,78,0
South East,TN10 4,2020,369000,88,0
South East,TN11 0,2020,383000,38,0
South East,TN11 8,2020,548000,52,0
South East,TN11 9,2020,509000,89,0
South East,TN12 0,2020,283000,111,0
South East,TN12 5,2020,288000,42,0
South East,TN12 6,2020,304000,182,0
South East,TN12 7,2020,543000,53,0
South East,TN12 8,2020,334000,34,0
South East,TN12 9,2020,373000,71,0
South East,TN13 1,2020,593000,112,0
South East,TN13 2,2020,428000,133,0
South East,TN13 3,2020,458000,167,0
South East,TN14 5,2020,438000,101,0
South East,TN14 6,2020,500000,47,0
South East,TN14 7,2020,436000,60,0
South East,TN15 0,2020,503000,56,0
South East,TN15 6,2020,371000,127,0
South East,TN15 7,2020,465000,44,0
South East,TN15 8,2020,341000,101,0
South East,TN15 9,2020,536000,21,0
South East,TN16 1,2020,402000,93,0
South East,TN16 2,2020,470000,34,0
South East,TN16 3,2020,279000,188,0
South East,TN17 1,2020,410000,22,0
South East,TN17 2,2020,525000,47,0
South East,TN17 3,2020,269000,72,0
South East,TN17 4,2020,412000,45,0
South East,TN18 4,2020,266000,62,0
South East,TN18 5,2020,416000,38,0
South East,TN19 7,2020,281000,63,0
South East,TN2 3,2020,264000,174,0
South East,TN2 4,2020,303000,135,0
South East,TN2 5,2020,397000,187,0
South East,TN20 6,2020,455000,57,0
South East,TN21 0,2020,401000,95,0
South East,TN21 8,2020,209000,188,0
South East,TN21 9,2020,438000,47,0
South East,TN22 1,2020,208000,134,0
South East,TN22 2,2020,384000,56,0
South East,TN22 3,2020,466000,72,0
South East,TN22 4,2020,425000,51,0
South East,TN22 5,2020,268000,176,0
South East,TN23 1,2020,203000,30,0
South East,TN23 3,2020,209000,322,0
South East,TN23 4,2020,175000,82,0
South East,TN23 5,2020,166000,229,0
South East,TN23 6,2020,179000,22,0
South East,TN23 7,2020,170000,66,0
South East,TN23 8,2020,544000,13,0
South East,TN24 0,2020,181000,225,0
South East,TN24 8,2020,163000,154,0
South East,TN24 9,2020,214000,204,0
South East,TN25 4,2020,311000,108,0
South East,TN25 5,2020,329000,43,0
South East,TN25 6,2020,304000,78,0
South East,TN25 7,2020,314000,86,0
South East,TN26 1,2020,315000,35,0
South East,TN26 2,2020,278000,52,0
South East,TN26 3,2020,337000,64,0
South East,TN27 0,2020,361000,67,0
South East,TN27 8,2020,433000,41,0
South East,TN27 9,2020,350000,71,0
South East,TN28 8,2020,229000,186,0
South East,TN29 0,2020,188000,136,0
South East,TN29 9,2020,190000,97,0
South East,TN3 0,2020,691000,80,0
South East,TN3 8,2020,433000,15,0
South East,TN3 9,2020,493000,50,0
South East,TN30 6,2020,281000,118,0
South East,TN30 7,2020,399000,62,0
South East,TN31 6,2020,378000,119,0
South East,TN31 7,2020,240000,161,0
South East,TN32 5,2020,313000,63,0
South East,TN33 0,2020,308000,140,0
South East,TN33 9,2020,323000,51,0
South East,TN34 1,2020,151000,147,0
South East,TN34 2,2020,211000,193,0
South East,TN34 3,2020,157000,257,0
South East,TN35 4,2020,269000,117,0
South East,TN35 5,2020,157000,184,0
South East,TN36 4,2020,256000,44,0
South East,TN37 6,2020,138000,244,0
South East,TN37 7,2020,171000,201,0
South East,TN38 0,2020,163000,365,0
South East,TN38 8,2020,189000,94,0
South East,TN38 9,2020,172000,148,0
South East,TN39 3,2020,226000,264,0
South East,TN39 4,2020,247000,224,0
South East,TN39 5,2020,210000,101,0
South East,TN4 0,2020,283000,149,0
South East,TN4 8,2020,395000,141,0
South East,TN4 9,2020,292000,222,0
South East,TN40 1,2020,135000,240,0
South East,TN40 2,2020,183000,262,0
South East,TN5 6,2020,423000,93,0
South East,TN5 7,2020,326000,62,0
South East,TN6 1,2020,317000,159,0
South East,TN6 2,2020,264000,191,0
South East,TN6 3,2020,366000,94,0
South East,TN7 4,2020,418000,29,0
South East,TN8 5,2020,283000,97,0
South East,TN8 6,2020,365000,75,0
South East,TN8 7,2020,518000,31,0
South East,TN9 1,2020,293000,161,0
South East,TN9 2,2020,282000,172,0
South West,BA1 1,2020,334000,21,0
South West,BA1 2,2020,421000,118,0
South West,BA1 3,2020,319000,131,0
South West,BA1 4,2020,268000,102,0
South West,BA1 5,2020,458000,139,0
South West,BA1 6,2020,267000,151,0
South West,BA1 7,2020,339000,80,0
South West,BA1 8,2020,384000,14,0
South West,BA1 9,2020,633000,17,0
South West,BA10 0,2020,242000,74,0
South West,BA11 1,2020,175000,139,0
South West,BA11 2,2020,193000,208,0
South West,BA11 3,2020,208000,99,0
South West,BA11 4,2020,175000,109,0
South West,BA11 5,2020,249000,56,0
South West,BA11 6,2020,401000,24,0
South West,BA12 0,2020,295000,53,0
South West,BA12 6,2020,247000,70,0
South West,BA12 7,2020,320000,36,0
South West,BA12 8,2020,186000,180,0
South West,BA12 9,2020,199000,97,0
South West,BA13 2,2020,164000,21,0
South West,BA13 3,2020,162000,288,0
South West,BA13 4,2020,247000,110,0
South West,BA14 0,2020,156000,235,0
South West,BA14 6,2020,281000,133,0
South West,BA14 7,2020,197000,286,0
South West,BA14 8,2020,150000,133,0
South West,BA14 9,2020,196000,119,0
South West,BA15 1,2020,286000,187,0
South West,BA15 2,2020,366000,58,0
South West,BA16 0,2020,182000,199,0
South West,BA16 9,2020,118000,35,0
South West,BA2 0,2020,277000,73,0
South West,BA2 1,2020,203000,144,0
South West,BA2 2,2020,254000,161,0
South West,BA2 3,2020,274000,172,0
South West,BA2 4,2020,335000,131,0
South West,BA2 5,2020,355000,135,0
South West,BA2 6,2020,573000,121,0
South West,BA2 7,2020,487000,83,0
South West,BA2 8,2020,203000,133,0
South West,BA2 9,2020,436000,17,0
South West,BA20 1,2020,145000,58,0
South West,BA20 2,2020,188000,147,0
South West,BA21 3,2020,165000,236,0
South West,BA21 4,2020,134000,157,0
South West,BA21 5,2020,145000,184,0
South West,BA22 7,2020,310000,41,0
South West,BA22 8,2020,209000,152,0
South West,BA22 9,2020,252000,74,0
South West,BA3 2,2020,193000,166,0
South West,BA3 3,2020,163000,155,0
South West,BA3 4,2020,243000,117,0
South West,BA3 5,2020,263000,104,0
South West,BA4 4,2020,244000,84,0
South West,BA4 5,2020,156000,157,0
South West,BA4 6,2020,249000,64,0
South West,BA5 1,2020,271000,108,0
South West,BA5 2,2020,239000,164,0
South West,BA5 3,2020,220000,65,0
South West,BA6 8,2020,271000,105,0
South West,BA6 9,2020,187000,145,0
South West,BA7 7,2020,207000,73,0
South West,BA8 0,2020,205000,75,0
South West,BA9 8,2020,322000,14,0
South West,BA9 9,2020,179000,121,0
South West,BH1 1,2020,150000,97,0
South West,BH1 2,2020,205000,40,0
South West,BH1 3,2020,196000,191,0
South West,BH1 4,2020,148000,175,0
South West,BH1 6,2020,63000,1,0
South West,BH10 4,2020,205000,65,0
South West,BH10 5,2020,194000,117,0
South West,BH10 6,2020,231000,88,0
South West,BH10 7,2020,217000,58,0
South West,BH11 8,2020,177000,129,0
South West,BH11 9,2020,224000,167,0
South West,BH12 1,2020,176000,115,0
South West,BH12 2,2020,186000,168,0
South West,BH12 3,2020,198000,131,0
South West,BH12 4,2020,175000,142,0
South West,BH12 5,2020,207000,53,0
South West,BH13 6,2020,349000,148,0
South West,BH13 7,2020,745000,139,0
South West,BH14 0,2020,216000,164,0
South West,BH14 8,2020,412000,211,0
South West,BH14 9,2020,347000,176,0
South West,BH15 1,2020,200000,137,0
South West,BH15 2,2020,211000,109,0
South West,BH15 3,2020,201000,164,0
South West,BH15 4,2020,228000,163,0
South West,BH16 5,2020,191000,178,0
South West,BH16 6,2020,281000,60,0
South West,BH17 7,2020,182000,152,0
South West,BH17 8,2020,171000,159,0
South West,BH17 9,2020,199000,110,0
South West,BH18 8,2020,317000,100,0
South West,BH18 9,2020,297000,116,0
South West,BH19 1,2020,270000,119,0
South West,BH19 2,2020,248000,116,0
South West,BH19 3,2020,488000,32,0
South West,BH2 5,2020,193000,144,0
South West,BH2 6,2020,164000,145,0
South West,BH20 4,2020,233000,96,0
South West,BH20 5,2020,333000,52,0
South West,BH20 6,2020,243000,67,0
South West,BH20 7,2020,258000,61,0
South West,BH21 1,2020,251000,235,0
South West,BH21 2,2020,308000,158,0
South West,BH21 3,2020,254000,169,0
South West,BH21 4,2020,357000,39,0
South West,BH21 5,2020,504000,28,0
South West,BH21 6,2020,314000,25,0
South West,BH21 7,2020,428000,39,0
South West,BH21 8,2020,414000,6,0
South West,BH22 0,2020,241000,152,0
South West,BH22 8,2020,295000,196,0
South West,BH22 9,2020,267000,204,0
South West,BH23 1,2020,263000,119,0
South West,BH23 2,2020,255000,231,0
South West,BH23 3,2020,257000,170,0
South West,BH23 4,2020,290000,224,0
South West,BH23 5,2020,304000,193,0
South West,BH23 6,2020,278000,11,0
South West,BH23 7,2020,226000,76,0
South West,BH23 8,2020,314000,72,0
South West,BH24 1,2020,244000,172,0
South West,BH24 2,2020,413000,134,0
South West,BH24 3,2020,363000,77,0
South West,BH24 4,2020,770000,21,0
South West,BH25 5,2020,253000,246,0
South West,BH25 6,2020,226000,167,0
South West,BH25 7,2020,330000,193,0
South West,BH3 7,2020,309000,101,0
South West,BH31 6,2020,247000,232,0
South West,BH31 7,2020,270000,83,0
South West,BH4 8,2020,237000,207,0
South West,BH4 9,2020,231000,133,0
South West,BH5 1,2020,218000,180,0
South West,BH5 2,2020,236000,90,0
South West,BH6 3,2020,246000,194,0
South West,BH6 4,2020,310000,91,0
South West,BH6 5,2020,221000,196,0
South West,BH7 6,2020,219000,147,0
South West,BH7 7,2020,293000,67,0
South West,BH8 0,2020,192000,109,0
South West,BH8 8,2020,159000,228,0
South West,BH8 9,2020,245000,183,0
South West,BH9 1,2020,210000,205,0
South West,BH9 2,2020,196000,154,0
South West,BH9 3,2020,211000,174,0
South West,BS1 1,2020,177000,16,0
South West,BS1 2,2020,327000,11,0
South West,BS1 3,2020,189000,39,0
South West,BS1 4,2020,261000,25,0
South West,BS1 5,2020,243000,64,0
South West,BS1 6,2020,263000,133,0
South West,BS10 5,2020,195000,110,0
South West,BS10 6,2020,193000,161,0
South West,BS10 7,2020,209000,106,0
South West,BS11 0,2020,184000,94,0
South West,BS11 9,2020,149000,110,0
South West,BS13 0,2020,170000,52,0
South West,BS13 7,2020,187000,144,0
South West,BS13 8,2020,170000,80,0
South West,BS13 9,2020,140000,54,0
South West,BS14 0,2020,190000,136,0
South West,BS14 8,2020,170000,117,0
South West,BS14 9,2020,186000,167,0
South West,BS15 1,2020,162000,202,0
South West,BS15 3,2020,220000,119,0
South West,BS15 4,2020,178000,141,0
South West,BS15 8,2020,175000,131,0
South West,BS15 9,2020,166000,113,0
South West,BS16 1,2020,239000,227,0
South West,BS16 2,2020,225000,142,0
South West,BS16 3,2020,157000,148,0
South West,BS16 4,2020,178000,136,0
South West,BS16 5,2020,214000,180,0
South West,BS16 6,2020,257000,153,0
South West,BS16 7,2020,230000,286,0
South West,BS16 9,2020,207000,136,0
South West,BS2 0,2020,174000,79,0
South West,BS2 8,2020,256000,89,0
South West,BS2 9,2020,210000,86,0
South West,BS20 0,2020,225000,69,0
South West,BS20 6,2020,239000,159,0
South West,BS20 7,2020,253000,304,0
South West,BS20 8,2020,298000,137,0
South West,BS21 5,2020,153000,87,0
South West,BS21 6,2020,243000,129,0
South West,BS21 7,2020,249000,180,0
South West,BS22 6,2020,143000,139,0
South West,BS22 7,2020,166000,226,0
South West,BS22 8,2020,149000,229,0
South West,BS22 9,2020,202000,190,0
South West,BS23 1,2020,137000,116,0
South West,BS23 2,2020,158000,268,0
South West,BS23 3,2020,122000,147,0
South West,BS23 4,2020,196000,160,0
South West,BS24 0,2020,286000,22,0
South West,BS24 6,2020,320000,3,0
South West,BS24 7,2020,187000,291,0
South West,BS24 8,2020,203000,87,0
South West,BS24 9,2020,192000,120,0
South West,BS25 1,2020,321000,77,0
South West,BS25 5,2020,332000,38,0
South West,BS26 2,2020,263000,99,0
South West,BS27 3,2020,225000,139,0
South West,BS28 4,2020,465000,36,0
South West,BS29 6,2020,216000,67,0
South West,BS3 1,2020,246000,189,0
South West,BS3 2,2020,269000,115,0
South West,BS3 3,2020,215000,179,0
South West,BS3 4,2020,203000,180,0
South West,BS3 5,2020,209000,130,0
South West,BS30 5,2020,269000,51,0
South West,BS30 6,2020,262000,52,0
South West,BS30 7,2020,171000,52,0
South West,BS30 8,2020,173000,138,0
South West,BS30 9,2020,222000,132,0
South West,BS31 1,2020,259000,153,0
South West,BS31 2,2020,270000,161,0
South West,BS31 3,2020,364000,48,0
South West,BS32 0,2020,162000,181,0
South West,BS32 4,2020,385000,53,0
South West,BS32 8,2020,169000,188,0
South West,BS32 9,2020,158000,118,0
South West,BS34 4,2020,376000,12,0
South West,BS34 5,2020,185000,184,0
South West,BS34 6,2020,199000,82,0
South West,BS34 7,2020,178000,106,0
South West,BS34 8,2020,228000,177,0
South West,BS35 1,2020,304000,107,0
South West,BS35 2,2020,210000,100,0
South West,BS35 3,2020,313000,51,0
South West,BS35 4,2020,231000,70,0
South West,BS35 5,2020,331000,8,0
South West,BS36 1,2020,286000,82,0
South West,BS36 2,2020,276000,144,0
South West,BS37 4,2020,170000,157,0
South West,BS37 5,2020,168000,138,0
South West,BS37 6,2020,264000,109,0
South West,BS37 7,2020,248000,156,0
South West,BS37 8,2020,153000,98,0
South West,BS37 9,2020,357000,7,0
South West,BS39 4,2020,388000,26,0
South West,BS39 5,2020,310000,73,0
South West,BS39 6,2020,218000,43,0
South West,BS39 7,2020,193000,112,0
South West,BS4 1,2020,148000,101,0
South West,BS4 2,2020,208000,186,0
South West,BS4 3,2020,185000,191,0
South West,BS4 4,2020,168000,239,0
South West,BS4 5,2020,177000,72,0
South West,BS40 5,2020,317000,78,0
South West,BS40 6,2020,347000,20,0
South West,BS40 7,2020,323000,25,0
South West,BS40 8,2020,488000,31,0
South West,BS40 9,2020,236000,7,0
South West,BS41 8,2020,358000,7,0
South West,BS41 9,2020,351000,99,0
South West,BS48 1,2020,284000,99,0
South West,BS48 2,2020,215000,116,0
South West,BS48 3,2020,406000,72,0
South West,BS48 4,2020,305000,81,0
South West,BS49 4,2020,258000,147,0
South West,BS49 5,2020,273000,65,0
South West,BS5 0,2020,149000,74,0
South West,BS5 6,2020,180000,193,0
South West,BS5 7,2020,170000,219,0
South West,BS5 8,2020,166000,203,0
South West,BS5 9,2020,141000,176,0
South West,BS6 5,2020,277000,176,0
South West,BS6 6,2020,324000,241,0
South West,BS6 7,2020,382000,142,0
South West,BS7 0,2020,195000,241,0
South West,BS7 8,2020,279000,174,0
South West,BS7 9,2020,249000,282,0
South West,BS8 1,2020,252000,67,0
South West,BS8 2,2020,310000,171,0
South West,BS8 3,2020,423000,120,0
South West,BS8 4,2020,340000,182,0
South West,BS9 1,2020,417000,138,0
South West,BS9 2,2020,249000,84,0
South West,BS9 3,2020,339000,152,0
South West,BS9 4,2020,325000,123,0
South West,DT1 1,2020,196000,153,0
South West,DT1 2,2020,215000,172,0
South West,DT1 3,2020,353000,108,0
South West,DT10 1,2020,241000,118,0
South West,DT10 2,2020,267000,93,0
South West,DT11 0,2020,258000,95,0
South West,DT11 7,2020,180000,217,0
South West,DT11 8,2020,341000,75,0
South West,DT11 9,2020,281000,87,0
South West,DT2 0,2020,259000,54,0
South West,DT2 7,2020,283000,85,0
South West,DT2 8,2020,266000,156,0
South West,DT2 9,2020,237000,133,0
South West,DT3 4,2020,281000,107,0
South West,DT3 5,2020,193000,191,0
South West,DT3 6,2020,256000,175,0
South West,DT4 0,2020,168000,244,0
South West,DT4 7,2020,165000,200,0
South West,DT4 8,2020,194000,115,0
South West,DT4 9,2020,191000,211,0
South West,DT5 1,2020,151000,121,0
South West,DT5 2,2020,142000,126,0
South West,DT6 3,2020,206000,144,0
South West,DT6 4,2020,289000,140,0
South West,DT6 5,2020,201000,98,0
South West,DT6 6,2020,309000,66,0
South West,DT7 3,2020,324000,121,0
South West,DT8 3,2020,248000,107,0
South West,DT9 3,2020,274000,88,0
South West,DT9 4,2020,265000,80,0
South West,DT9 5,2020,252000,76,0
South West,DT9 6,2020,282000,93,0
South West,EX1 1,2020,203000,32,0
South West,EX1 2,2020,185000,133,0
South West,EX1 3,2020,257000,236,0
South West,EX1 4,2020,338000,12,0
South West,EX10 0,2020,277000,64,0
South West,EX10 8,2020,311000,139,0
South West,EX10 9,2020,278000,203,0
South West,EX11 1,2020,307000,172,0
South West,EX12 2,2020,206000,190,0
South West,EX12 3,2020,288000,32,0
South West,EX12 4,2020,377000,6,0
South West,EX13 5,2020,204000,144,0
South West,EX13 7,2020,276000,47,0
South West,EX13 8,2020,323000,10,0
South West,EX14 0,2020,87000,1,0
South West,EX14 1,2020,178000,130,0
South West,EX14 2,2020,185000,133,0
South West,EX14 3,2020,245000,72,0
South West,EX14 4,2020,204000,39,0
South West,EX14 9,2020,310000,33,0
South West,EX15 1,2020,182000,211,0
South West,EX15 2,2020,234000,104,0
South West,EX15 3,2020,206000,108,0
South West,EX16 4,2020,211000,105,0
South West,EX16 5,2020,182000,66,0
South West,EX16 6,2020,149000,167,0
South West,EX16 7,2020,279000,45,0
South West,EX16 8,2020,290000,53,0
South West,EX16 9,2020,204000,58,0
South West,EX17 1,2020,219000,38,0
South West,EX17 2,2020,188000,50,0
South West,EX17 3,2020,162000,73,0
South West,EX17 4,2020,300000,46,0
South West,EX17 5,2020,291000,55,0
South West,EX17 6,2020,244000,57,0
South West,EX18 7,2020,264000,47,0
South West,EX19 8,2020,229000,68,0
South West,EX2 0,2020,368000,9,0
South West,EX2 4,2020,296000,127,0
South West,EX2 5,2020,183000,115,0
South West,EX2 6,2020,272000,72,0
South West,EX2 7,2020,295000,175,0
South West,EX2 8,2020,172000,141,0
South West,EX2 9,2020,196000,128,0
South West,EX20 1,2020,178000,176,0
South West,EX20 2,2020,223000,76,0
South West,EX20 3,2020,228000,76,0
South West,EX20 4,2020,276000,44,0
South West,EX21 5,2020,238000,64,0
South West,EX22 6,2020,195000,94,0
South West,EX22 7,2020,236000,75,0
South West,EX23 0,2020,309000,54,0
South West,EX23 8,2020,236000,144,0
South West,EX23 9,2020,205000,92,0
South West,EX24 6,2020,236000,62,0
South West,EX3 0,2020,367000,123,0
South West,EX31 1,2020,199000,71,0
South West,EX31 2,2020,239000,102,0
South West,EX31 3,2020,256000,194,0
South West,EX31 4,2020,227000,78,0
South West,EX32 0,2020,272000,75,0
South West,EX32 7,2020,185000,95,0
South West,EX32 8,2020,140000,112,0
South West,EX32 9,2020,179000,96,0
South West,EX33 1,2020,253000,121,0
South West,EX33 2,2020,256000,75,0
South West,EX34 0,2020,226000,43,0
South West,EX34 7,2020,307000,46,0
South West,EX34 8,2020,193000,113,0
South West,EX34 9,2020,164000,123,0
South West,EX35 6,2020,254000,40,0
South West,EX36 3,2020,226000,57,0
South West,EX36 4,2020,217000,102,0
South West,EX37 9,2020,337000,48,0
South West,EX38 7,2020,165000,71,0
South West,EX38 8,2020,194000,60,0
South West,EX39 1,2020,218000,248,0
South West,EX39 2,2020,147000,103,0
South West,EX39 3,2020,198000,197,0
South West,EX39 4,2020,185000,113,0
South West,EX39 5,2020,239000,104,0
South West,EX39 6,2020,186000,24,0
South West,EX4 0,2020,455000,2,0
South West,EX4 1,2020,173000,141,0
South West,EX4 2,2020,168000,131,0
South West,EX4 3,2020,192000,36,0
South West,EX4 4,2020,235000,100,0
South West,EX4 5,2020,222000,61,0
South West,EX4 6,2020,211000,110,0
South West,EX4 7,2020,185000,84,0
South West,EX4 8,2020,203000,107,0
South West,EX4 9,2020,211000,57,0
South West,EX5 1,2020,320000,59,0
South West,EX5 2,2020,299000,66,0
South West,EX5 3,2020,242000,20,0
South West,EX5 4,2020,215000,76,0
South West,EX5 5,2020,317000,38,0
South West,EX5 7,2020,242000,125,0
South West,EX6 6,2020,269000,36,0
South West,EX6 7,2020,412000,41,0
South West,EX6 8,2020,218000,117,0
South West,EX7 0,2020,220000,151,0
South West,EX7 9,2020,163000,163,0
South West,EX8 1,2020,158000,178,0
South West,EX8 2,2020,236000,200,0
South West,EX8 3,2020,242000,90,0
South West,EX8 4,2020,194000,169,0
South West,EX8 5,2020,200000,134,0
South West,EX9 6,2020,318000,130,0
South West,EX9 7,2020,328000,39,0
South West,GL1 1,2020,145000,44,0
South West,GL1 2,2020,135000,95,0
South West,GL1 3,2020,156000,122,0
South West,GL1 4,2020,105000,187,0
South West,GL1 5,2020,159000,198,0
South West,GL10 2,2020,171000,105,0
South West,GL10 3,2020,295000,118,0
South West,GL11 4,2020,193000,122,0
South West,GL11 5,2020,245000,130,0
South West,GL11 6,2020,221000,41,0
South West,GL12 7,2020,206000,104,0
South West,GL12 8,2020,274000,111,0
South West,GL13 9,2020,249000,90,0
South West,GL14 1,2020,261000,50,0
South West,GL14 2,2020,131000,102,0
South West,GL14 3,2020,187000,67,0
South West,GL15 4,2020,210000,85,0
South West,GL15 5,2020,163000,168,0
South West,GL15 6,2020,221000,78,0
South West,GL16 7,2020,219000,100,0
South West,GL16 8,2020,168000,119,0
South West,GL17 0,2020,222000,59,0
South West,GL17 9,2020,175000,100,0
South West,GL18 1,2020,226000,113,0
South West,GL18 2,2020,370000,11,0
South West,GL19 3,2020,296000,75,0
South West,GL19 4,2020,445000,35,0
South West,GL2 0,2020,190000,191,0
South West,GL2 2,2020,209000,122,0
South West,GL2 3,2020,138000,7,0
South West,GL2 4,2020,153000,405,0
South West,GL2 5,2020,216000,80,0
South West,GL2 7,2020,293000,58,0
South West,GL2 8,2020,314000,53,0
South West,GL2 9,2020,244000,152,0
South West,GL20 5,2020,153000,136,0
South West,GL20 6,2020,321000,38,0
South West,GL20 7,2020,234000,164,0
South West,GL20 8,2020,186000,169,0
South West,GL3 1,2020,197000,105,0
South West,GL3 2,2020,191000,115,0
South West,GL3 3,2020,175000,160,0
South West,GL3 4,2020,212000,199,0
South West,GL3 5,2020,330000,2,0
South West,GL4 0,2020,161000,202,0
South West,GL4 3,2020,180000,66,0
South West,GL4 4,2020,149000,193,0
South West,GL4 5,2020,169000,186,0
South West,GL4 6,2020,152000,139,0
South West,GL4 8,2020,323000,31,0
South West,GL5 1,2020,166000,133,0
South West,GL5 2,2020,260000,86,0
South West,GL5 3,2020,181000,71,0
South West,GL5 4,2020,182000,166,0
South West,GL5 5,2020,330000,60,0
South West,GL50 1,2020,240000,49,0
South West,GL50 2,2020,285000,207,0
South West,GL50 3,2020,210000,115,0
South West,GL50 4,2020,178000,154,0
South West,GL51 0,2020,168000,176,0
South West,GL51 3,2020,190000,187,0
South West,GL51 4,2020,439000,31,0
South West,GL51 6,2020,244000,140,0
South West,GL51 7,2020,178000,93,0
South West,GL51 8,2020,174000,109,0
South West,GL51 9,2020,156000,96,0
South West,GL52 2,2020,197000,154,0
South West,GL52 3,2020,313000,79,0
South West,GL52 5,2020,186000,100,0
South West,GL52 6,2020,309000,206,0
South West,GL52 7,2020,244000,68,0
South West,GL52 8,2020,224000,231,0
South West,GL52 9,2020,404000,46,0
South West,GL53 0,2020,360000,109,0
South West,GL53 7,2020,303000,123,0
South West,GL53 8,2020,335000,73,0
South West,GL53 9,2020,518000,58,0
South West,GL54 1,2020,387000,48,0
South West,GL54 2,2020,302000,131,0
South West,GL54 3,2020,421000,47,0
South West,GL54 4,2020,418000,40,0
South West,GL54 5,2020,375000,117,0
South West,GL55 6,2020,431000,120,0
South West,GL56 0,2020,307000,126,0
South West,GL56 9,2020,338000,61,0
South West,GL6 0,2020,258000,92,0
South West,GL6 6,2020,390000,87,0
South West,GL6 7,2020,529000,34,0
South West,GL6 8,2020,224000,130,0
South West,GL6 9,2020,413000,54,0
South West,GL7 1,2020,224000,267,0
South West,GL7 2,2020,252000,102,0
South West,GL7 3,2020,403000,90,0
South West,GL7 4,2020,275000,87,0
South West,GL7 5,2020,409000,122,0
South West,GL7 6,2020,431000,48,0
South West,GL7 7,2020,447000,26,0
South West,GL8 8,2020,297000,179,0
South West,GL9 1,2020,280000,32,0
South West,PL1 1,2020,105000,5,0
South West,PL1 2,2020,168000,57,0
South West,PL1 3,2020,186000,116,0
South West,PL1 4,2020,150000,111,0
South West,PL1 5,2020,132000,128,0
South West,PL10 1,2020,264000,50,0
South West,PL11 2,2020,168000,107,0
South West,PL11 3,2020,221000,47,0
South West,PL12 4,2020,166000,151,0
South West,PL12 5,2020,207000,38,0
South West,PL12 6,2020,212000,157,0
South West,PL13 1,2020,201000,84,0
South West,PL13 2,2020,197000,134,0
South West,PL14 3,2020,161000,174,0
South West,PL14 4,2020,190000,97,0
South West,PL14 5,2020,161000,91,0
South West,PL14 6,2020,209000,59,0
South West,PL15 7,2020,189000,92,0
South West,PL15 8,2020,191000,101,0
South West,PL15 9,2020,182000,113,0
South West,PL16 0,2020,249000,32,0
South West,PL17 7,2020,176000,104,0
South West,PL17 8,2020,215000,63,0
South West,PL18 9,2020,187000,78,0
South West,PL19 0,2020,204000,92,0
South West,PL19 8,2020,230000,88,0
South West,PL19 9,2020,228000,113,0
South West,PL2 1,2020,109000,186,0
South West,PL2 2,2020,121000,121,0
South West,PL2 3,2020,145000,201,0
South West,PL20 6,2020,282000,70,0
